"direction","line_name","org_name","dest_name","vech_name","weekend_status","day_of_year","time_of_day","non_neg_delay"
0,"S46","WEST SHORE PLAZA/CHELSEA ST","ST GEORGE FERRY via CASTLTN","NYCT_8201",TRUE,302,1292,7.83333333333333
1,"Q58","41 RD/MAIN ST","RIDGEWOOD TERM","NYCT_6505",FALSE,345,901,4.61666666666667
1,"M3","FT GEORGE AV/66 FORT GEORGE AV","EAST VILLAGE 8 ST via 5 AV","NYCT_6637",FALSE,160,957,23.1666666666667
0,"X9","MILL RD/EBBITTS ST","W MDTWN CNTRL PK S. via WEST ST via 6 AV","NYCT_2621",FALSE,275,515,0.4
1,"B63","BROOKLYN BRIDGE PARK RD/JORALEMON ST","BAY RIDGE SHORE RD via 5 AV","NYCT_374",TRUE,295,836,1.95
1,"M72","E 72 ST/YORK AV","WEST SIDE FREEDOM PL XTOWN","NYCT_5233",FALSE,359,625,0.316666666666667
0,"M102","ASTOR PL/3 AV","HARLEM 147 ST via 3 AV","NYCT_5901",TRUE,365,585,10.4
1,"Bx39","E 241 ST/CRANFORD AV","CLASON PT","NYCT_4730",FALSE,178,477,0
0,"Q30","ARCHER AV /SUTPHIN BL","LITTLE NECK  L NECK PKY","NYCT_8438",FALSE,180,380,0.6
0,"B60","WILLIAMS AV/FLATLANDS AV","WILLIAMSBURG BRIDGE PLAZA","NYCT_7213",FALSE,230,1042,1.78333333333333
0,"B46","FLATBUSH AV/KINGS PLAZA","BRIDGE PLZ via UTICA","NYCT_5053",FALSE,153,683,2.98333333333333
1,"M14A","GRAND ST/FDR DR","ABINGDON SQ CROSSTOWN","NYCT_5540",FALSE,237,355,0.716666666666667
0,"B68","STILLWELL TERMINAL BUS LOOP","WINDSOR TERR PRTCHRD SQ vi C I AV","NYCT_799",FALSE,291,857,13.65
1,"B67","SANDS ST/PEARL ST","KENSINGTON CORTLYOU RD","NYCT_358",TRUE,168,791,10.15
0,"X27","SHORE RD/4 AV","DOWNTOWN WORTH ST","NYCT_2403",FALSE,341,526,4.33333333333333
0,"B38","TILLARY ST/CADMAN PZ E","RIDGEWOOD METRO AV","NYCT_3996",FALSE,227,659,0
1,"Bx42","HARDING AV/HOSMER  AV","RIVER PK TOWER via TREMONT","NYCT_5725",FALSE,223,1219,3.2
1,"B52","PALMETTO ST/ST NICHOLAS AV","DNTWN BKLYN TILLARY ST via GATES","NYCT_6569",TRUE,350,672,8.83333333333333
1,"B63","BROOKLYN BRIDGE PARK RD/JORALEMON ST","BAY RIDGE SHORE RD via 5 AV","NYCT_237",FALSE,303,1283,3.61666666666667
1,"M103","E 126 ST/2 AV","CITY HALL via LEX AV","NYCT_5890",FALSE,181,555,0
1,"Bx39","E 241 ST/CRANFORD AV","CLASON PT","NYCT_5581",FALSE,285,680,0
1,"B43","BOX ST/MANHATTAN AV","LEFRTS GDNS PROSPCT PK STA","NYCT_381",FALSE,159,999,0
0,"Bx28","BAINBRIDGE AV/E 206 ST","CO-OP CITY EARHART LA via GUNHILL","NYCT_8351",FALSE,345,343,12.1166666666667
1,"M116","PLEASANT AV/E 120 ST","WEST SIDE BWAY - 106 ST XTOWN","NYCT_6674",TRUE,225,995,0.2
1,"B41","FLATBUSH AV/OCEAN AV","LTD BERGEN BCH VETERANS AV via FLATBUSH","NYCT_4617",FALSE,304,512,6.75
1,"Bx41","WHITE PLAINS RD/E GUN HILL RD","THE HUB 150 ST via WEBSTER","NYCT_5568",FALSE,233,824,13.9333333333333
0,"Q58","PALMETTO ST/MYRTLE AV","LTD FLUSHING MAIN ST","NYCT_6534",FALSE,300,507,18.0833333333333
0,"Bx35","W 179 ST/BROADWAY","W FARMS RD SOUTHERN BL","NYCT_673",FALSE,340,1205,13.3833333333333
0,"Bx15","ST CLAIRE PL/W 125 ST","FORDHAM PLZ via 3 AV","NYCT_7722",TRUE,168,717,4.11666666666667
1,"Bx39","E 241 ST/CRANFORD AV","CLASON PT","NYCT_1201",FALSE,354,743,4.68333333333333
0,"M101","ASTOR PL/3 AV","LTD FT GEORGE 193 ST via 3 AV","NYCT_6045",FALSE,292,839,10.7
1,"B26","WYCKOFF ST/PALMETTO ST","DNTWN BKLYN TILLARY ST via HALSEY","NYCT_6525",FALSE,339,995,0.683333333333333
0,"Q88","92 ST/59 AV","QUEENS VILL JAMAICA AV","NYCT_8476",FALSE,172,1156,12.0833333333333
1,"S46","ST GEORGE FERRY/S46 & S96","W SHORE PLZ via CASTLETON","NYCT_8255",TRUE,175,433,9.38333333333333
1,"B82","SEAVIEW AV/PENNSYLVANIA AV","25 AV CROPSEY AV","NYCT_7100",FALSE,236,493,9.83333333333333
0,"B46","UTICA AV/AV H","EASTERN PKY","NYCT_4956",FALSE,159,1037,0
0,"S79-SBS","MARSH AV/RING RD","SELECT BUS BAY RIDGE 86 ST STATION","NYCT_4278",FALSE,339,425,1.43333333333333
0,"B13","GATEWAY CTR TERM/GATEWAY DR","WYCKOFF HTS HOSP WYCKOFF AV DEKALB AV","NYCT_7240",FALSE,290,87,0
0,"Bx3","BROADWAY/179 ST","RIVERDALE BWAY - 238 ST","NYCT_8374",FALSE,163,638,4.06666666666667
0,"M101","ASTOR PL/3 AV","FT GEORGE 193 ST via 3 AV","NYCT_5820",TRUE,232,637,0
0,"S74","BRICKTOWN SHOPPING/CENTER","ST GEORGE FERRY","NYCT_8178",FALSE,280,47,1.18333333333333
0,"M60-SBS","BROADWAY/W 106 ST","SELECT BUS SERVICE LA GUARDIA AIRPORT","NYCT_5845",FALSE,296,1315,4.01666666666667
1,"Q17","138 ST/37 AV","JAMAICA ARCHER AV","NYCT_8430",FALSE,353,990,6.36666666666667
1,"B37","4 AV/DEAN ST","BAY RIDGE SHORE RD via 3 AV","NYCT_349",FALSE,298,1425,6.96666666666667
0,"B16","SHORE RD/4 AV","LEFRTS GDNS PROSPCT PK STA","NYCT_351",FALSE,178,1118,0
0,"Bx9","E TREMONT AV/E 177 ST","RIVERDALE 262 ST","NYCT_5700",FALSE,234,762,10.0166666666667
1,"M34A-SBS","WATERSIDE/WATERSIDE 1","SLCT BUS PA BUS TRMNL VIA 34 ST VIA 8 AV","NYCT_5918",FALSE,304,820,0
1,"Q27","138 ST/37 AV","CAMBRIA HTS 120 AV","NYCT_6469",FALSE,167,360,0
0,"M14D","W 18 ST / 10 AV","LOWER E. SIDE DELANCY-FDR CROSSTOWN","NYCT_5897",FALSE,180,405,46.0833333333333
0,"B36","SURF AV/W 37 ST","SHEEPSHEAD BAY AVENUE U","NYCT_4862",FALSE,363,167,5.75
1,"B54","PALMETTO ST/ST NICHOLAS AV","DNTWN BKLYN JAY ST via MYRTLE","NYCT_6520",FALSE,355,565,15.1
1,"X28","BROADWAY/THOMAS ST","BENSONHURST CROPSEY AV via BROADWAY","NYCT_2487",FALSE,289,1035,0
0,"Q4","TEARDROP/LAYOVER","CAMBRIA HTS 235 ST via LINDEN","NYCT_8451",FALSE,165,1021,5.98333333333333
1,"B17","EASTERN PY/UTICA AV","CANARSIE E 80 ST","NYCT_4981",FALSE,153,1273,14.8833333333333
0,"M100","1 AV/125 ST","INWOOD 220 ST via AMSTERDAM via BWAY","NYCT_4740",FALSE,296,798,0.933333333333333
1,"B44","LEE AV/FLUSHING AV","SHEPSHD BAY KNAPP ST via NOSTRND","NYCT_5055",FALSE,304,457,1.01666666666667
1,"Q76","132 ST/20 AV","JAMAICA 165 ST TERM via F LEWIS","NYCT_7397",FALSE,348,1247,5.1
0,"M11","BETHUNE ST/GREENWICH ST","RIVERBANK 145 ST via 10 AV","NYCT_3875",FALSE,291,906,1.93333333333333
0,"X28","SURF AV/W 37 ST","MIDTOWN 57 ST via CHURCH via MADISON","NYCT_2405",TRUE,301,694,24.2833333333333
1,"B44-SBS","WASHINGTON PLZ/WASHINGTON PLZ","SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND","NYCT_5328",FALSE,341,1332,17.55
1,"B68","PROSPECT PK SW/BARTEL PRITCHARD SQ","CONEY ISLAND STILLWELL AV via C I AV","NYCT_327",FALSE,152,256,6.81666666666667
0,"B44-SBS","KNAPP ST/SHORE PKY","SBS WLMSBRG BRDG PLZ via NSTRND via RGRS","NYCT_5357",FALSE,275,454,12.6166666666667
1,"Q3","165 ST/TERMINAL","JFK AIRPORT via FARMERS BL","NYCT_8456",FALSE,213,1272,0.983333333333333
0,"B7","QUENTIN RD/CONEY ISLAND AV","BED-STUY BWAY-HALSEY via KINGS HWY","NYCT_4452",TRUE,155,1049,0.216666666666667
0,"M5","6 AV/W 31 ST","LIMITED WASHINGTON HEIGHTS GW BRIDGE","NYCT_3867",FALSE,338,1099,3.56666666666667
0,"Q4","TEARDROP/LAYOVER","LTD CAMBRIA HTS 235 ST via LINDEN","NYCT_8468",FALSE,179,1081,1.8
0,"M101","ASTOR PL/3 AV","LTD FT GEORGE 193 ST via 3 AV","NYCT_5543",FALSE,277,1064,10.0666666666667
1,"B13","WYCKOFF AV/DE KALB AV","SPRING CREEK GATEWAY MALL","NYCT_7241",FALSE,300,530,5.23333333333333
0,"S53","RICHMOND TER/PARK AV","BAY RIDGE 86 ST STA","NYCT_7086",FALSE,180,115,5.08333333333333
1,"B8","ROCKAWAY AV/HEGEMAN AV","V A HOSP","NYCT_450",FALSE,226,893,0
1,"B44-SBS","WASHINGTON PLZ/WASHINGTON PLZ","SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND","NYCT_5337",FALSE,299,1318,27.7666666666667
0,"Bx15","ST CLAIRE PL/W 125 ST","LIMITED FORDHAM PLZ via 3 AV","NYCT_5894",FALSE,236,1061,13.4166666666667
1,"Q36","256 ST/JAMAICA AV","JAMAICA 165 ST TERM","NYCT_8476",TRUE,224,156,5.91666666666667
0,"Bx2","LINCOLN AV/E 137 ST","KNGSBRDG HTS FT INDEP ST via CONCOURSE","NYCT_1202",FALSE,289,1092,3.56666666666667
0,"Q30","ARCHER AV /SUTPHIN BL","QUEENSBORO COMMUNITY COLLEGE","NYCT_4914",FALSE,290,547,0.416666666666667
0,"B60","WILLIAMS AV/FLATLANDS AV","WILLIAMSBURG BRIDGE PLAZA","NYCT_4545",FALSE,284,1133,13.0833333333333
1,"B4","KNAPP ST/HARKNESS AV","BAY RIDGE NARROWS AV","NYCT_466",TRUE,239,640,8.13333333333333
0,"B82","STILLWELL TERMINAL BUS LOOP","SPRING CRK TWRS SEAVIEW AV via KINGS HWY","NYCT_7096",TRUE,225,974,0.95
1,"M57","E 60 ST/YORK AV","WEST SIDE BWAY - 72 ST XTOWN","NYCT_3933",FALSE,363,868,13.8333333333333
1,"M31","E 92 ST/YORK AV","CLINTON 11 AV via 57 ST","NYCT_3906",FALSE,220,1414,2.51666666666667
1,"B7","SARATOGA AV/HALSEY ST","MIDWOOD CONEY IS AV via KINGS HWY","NYCT_6565",FALSE,286,426,2.15
1,"Shuttle-M1","PUTNAM AV/STIER PLZ","SHUTTLE #1 TO MYRTLE AVE - BROADWAY","NYCT_3961",TRUE,224,879,0
1,"B3","AV U/E 71 ST","BENSONHURST HARWAY AV via AV U","NYCT_4895",FALSE,220,525,0
0,"Bx22","CASTLE HILL AV/NORTON AV","BEDFORD PARK PAUL AV - 205 ST","NYCT_5313",FALSE,240,912,0
1,"B6","ROCKAWAY STATION/ROCKAWAY STATION","BENSONHURST HARWAY AV","NYCT_4889",FALSE,240,1093,8.25
0,"B35","39 ST/1 AV","LTD BROWNSVILLE M GASTON BL via CHURCH","NYCT_418",FALSE,356,992,21.0666666666667
0,"B37","SHORE RD/4 AV","ATLANTIC AV BARCLAYS CENTER via 3 AV","NYCT_7581",FALSE,163,909,14.7666666666667
1,"S59","RICHMOND TER/PARK AV #3","TOTTENVILLE","NYCT_8300",FALSE,290,939,8.5
1,"B15","DREW ST/LINDEN BLVD","BED-STUY WOODHULL HOSP","NYCT_4853",FALSE,219,1235,0.283333333333333
0,"M5","6 AV/W 31 ST","WASHINGTON HEIGHTS  GW BRIDGE","NYCT_3952",TRUE,239,953,0
1,"Bx39","E 241 ST/CRANFORD AV","CLASON PT","NYCT_5709",TRUE,301,1104,25.65
1,"Bx6","FOOD CENTER DR/MARKET ST","RIVERSIDE DR","NYCT_684",FALSE,152,1012,13.3333333333333
0,"Q88","92 ST/59 AV","QUEENS VILL JAMAICA AV","NYCT_6458",FALSE,346,1155,3.18333333333333
1,"M101","ST NICHOLAS AV/W 192 ST","EAST VILLAGE 6 ST via LEX AV","NYCT_6061",TRUE,224,1345,0
0,"B82","STILLWELL TERMINAL BUS LOOP","SPRNG CRK TWR via KNGS HWY via FLTLND AV","NYCT_6579",FALSE,234,983,0
0,"Bx9","E TREMONT AV/E 177 ST","RIVERDALE 262 ST","NYCT_4747",FALSE,153,1203,23.7166666666667
1,"B35","HEGEMAN AV/CHESTER AV","LTD SUNSET PARK 1 AV via CHURCH AV","NYCT_256",FALSE,335,915,0
1,"Bx13","RIVER AV/E 150 ST","WASHINGTON HTS GW BRIDGE","NYCT_4380",FALSE,361,530,0
0,"B1","MACKENZIE LOOP (no G-A-R: use 300000)","BAY RIDGE 4 AV","NYCT_7188",FALSE,237,738,0
0,"B6","HARWAY AV/BAY 37 ST","LTD EAST NY NEW LOTS STA","NYCT_5025",FALSE,166,511,0
1,"B67","SANDS ST/PEARL ST","KENSINGTON CORTLYOU RD","NYCT_384",TRUE,218,67,4.15
1,"M101","ST NICHOLAS AV/W 192 ST","EAST VILLAGE 6 ST via LEX AV","NYCT_5873",FALSE,283,145,0
0,"Bx35","W 179 ST/BROADWAY","W FARMS RD SOUTHERN BL","NYCT_7818",FALSE,298,918,16.5666666666667
1,"X1","CENTRAL PARK S/6 AV","ELTNGVLE TRANST CTR via HYLAN BL RICH AV","NYCT_2677",FALSE,233,545,0
0,"X17","HYLAN BL/BEDELL AV","E MIDTOWN 57 ST via CHURCH via MADISON","NYCT_2491",FALSE,157,968,0
0,"B63","SHORE RD/3 AV","PIER 6 BKLYN BRIDGE PK via 5 AV","NYCT_480",FALSE,219,201,2.51666666666667
0,"M86-SBS","W 86 ST/BROADWAY","SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN","NYCT_5866",FALSE,363,435,0
0,"M86-SBS","W 86 ST/BROADWAY","SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN","NYCT_5904",TRUE,225,194,0
1,"Q36","40 AV/LITTLE NECK PY","JAMAICA 165 ST TERM","NYCT_6467",FALSE,300,985,0.866666666666667
0,"Bx28","VALENTINE AV/E 192 ST","CO-OP CITY EARHART LA via GUNHILL","NYCT_4137",FALSE,167,605,3.76666666666667
1,"B61","SMITH ST/FULTON ST","PARK SLOPE 20 ST via RED HOOK","NYCT_423",TRUE,274,1111,4.41666666666667
1,"B70","39 ST/1 AV","DYKER HEIGHTS VA HOSPITAL via 8 AV","NYCT_669",FALSE,282,625,7.7
0,"B82","STILLWELL TERMINAL BUS LOOP","SPRNG CRK TWR via KNGS HWY via FLTLND AV","NYCT_6591",FALSE,179,1094,0
0,"M55","STATE ST/WHITEHALL ST","44 ST 6 AV","NYCT_5209",TRUE,281,886,5.13333333333333
1,"X27","E 57 ST/MADISON AV","BAY RIDGE SHORE RD via BROADWAY","NYCT_2437",FALSE,157,1195,0
0,"M9","SOUTH END AV/ALBANY ST","KIPS BAY 1 AV - 26 ST via AV C","NYCT_5208",FALSE,167,1087,3.33333333333333
0,"Bx41","3 AV/151 ST","WILLIAMSBRIDGE GUN HILL RD via WEBSTER","NYCT_8341",TRUE,357,1289,4.68333333333333
1,"B52","PALMETTO ST/ST NICHOLAS AV","DNTWN BKLYN TILLARY ST via GATES","NYCT_4050",FALSE,346,987,1
1,"S93","4 AV/87 ST","LTD WILLWBROOK COLLEGE OF SI via VICTORY","NYCT_7079",FALSE,179,1226,3.28333333333333
1,"Bx5","BRUCKNER BL/WESTCHESTER AV","SOUTHERN BLVD WESTCHESTER AV","NYCT_4793",FALSE,159,925,1.18333333333333
0,"B65","SMITH ST/FULTON ST","CROWN HTS RALPH AV","NYCT_6599",FALSE,290,1379,0
1,"M20","BROADWAY/W 63 ST","SOUTH FERRY via 7 AV via BAT PK CITY","NYCT_6745",FALSE,172,733,5.2
1,"Q58","41 RD/MAIN ST","LTD RIDGEWOOD TERM","NYCT_4520",FALSE,153,1062,27.2166666666667
0,"Q2","165 ST/TERMINAL","BELMONT PK 225 ST","NYCT_6444",FALSE,235,1117,5.11666666666667
1,"X1","CENTRAL PARK S/6 AV","ELTNGVLE TRANST CTR via HYLAN BL RICH AV","NYCT_2584",TRUE,280,1393,46.9666666666667
0,"B69","MC DONALD AV/CORTELYOU RD","DNTWN BKLYN SANDS ST via VANDERBILT","NYCT_787",FALSE,241,399,2.26666666666667
0,"B35","39 ST/1 AV","LTD BROWNSVILLE M GASTON BL via CHURCH","NYCT_341",TRUE,169,1046,0
1,"Bx19","SOUTHERN BL/BOTANICAL GARDENS","RIVRBNK PK via SOUTHRN via 149 ST","NYCT_5600",FALSE,297,501,0.616666666666667
1,"B62","JACKSON AV/QUEENS PZ S","DOWNTOWN BKLYN FULTON MALL","NYCT_7251",FALSE,165,518,0
0,"Bx6","RIVERSIDE DR W/157-10 RIVERSIDE DR W","HUNTS POINT","NYCT_7797",FALSE,341,709,0
1,"Q5","WEST CIRCLE DR /PARKING STRUCTURE","JAMAICA PRSNS-ARCHR via MERRICK","NYCT_8454",FALSE,165,633,3.4
0,"Bx5","SOUTHERN BL/WESTCHESTER AV","PELHAM BAY","NYCT_5743",FALSE,352,992,12.7666666666667
0,"S46","TELEPORT DR/CORP COMMONS BLDG","ST GEORGE FERRY via CASTLTN","NYCT_8222",FALSE,300,649,0
1,"Bx21","WESTCHESTER AV/LANE  AV","MOTT HAVEN 136 ST","NYCT_7674",FALSE,219,993,1.53333333333333
0,"Q16","39 AV/UNION ST","FT TOTTEN via F LEWIS","NYCT_4459",FALSE,233,801,0
0,"S92","VICTORY BL/opp Con Edison","LTD ST GEORGE FERRY","NYCT_8292",FALSE,360,497,0.4
0,"B49","ORIENTAL BL/MACKENZIE ST","BD-STY FLTN ST via OCEAN AV via ROGRS AV","NYCT_4599",TRUE,288,858,15.8333333333333
0,"B1","MACKENZIE LOOP (no G-A-R: use 300000)","BAY RIDGE 4 AV","NYCT_4899",TRUE,336,429,0
1,"Q5","WEST CIRCLE DR /PARKING STRUCTURE","JAMAICA PRSNS-ARCHR via MERRICK","NYCT_8071",TRUE,224,1183,12.5333333333333
0,"Bx41","3 AV/151 ST","WILLIAMSBRIDGE GUN HILL RD via WEBSTER","NYCT_4766",TRUE,337,810,61.3666666666667
0,"X7","ELTINGVILLE/TRANSIT CENTER","W MDTWN CNTRL PK S. via WEST ST via 6 AV","NYCT_2566",FALSE,240,559,1.21666666666667
1,"X10","E 57 ST/3 AV","PT RICHMOND via NARROWS RD via GANNON AV","NYCT_2701",FALSE,179,545,5.08333333333333
0,"B11","58 ST/1 Av","MIDWOOD FLATBUSH AV","NYCT_450",FALSE,297,567,24
0,"Bx15","ST CLAIRE PL/W 125 ST","LIMITED FORDHAM PLZ via 3 AV","NYCT_5604",FALSE,277,1163,27.4166666666667
1,"B46","WASHINGTON PLZ/LANE3","KINGS PLAZA via UTICA","NYCT_5055",FALSE,160,629,19.5666666666667
1,"B52","PALMETTO ST/ST NICHOLAS AV","DNTWN BKLYN TILLARY ST via GATES","NYCT_4448",FALSE,277,622,3.05
0,"M5","6 AV/W 31 ST","LIMITED WASHINGTON HEIGHTS GW BRIDGE","NYCT_6394",FALSE,181,856,16.85
0,"Q85","TEARDROP/LAYOVER","GREEN ACRES","NYCT_8076",TRUE,294,763,2.18333333333333
1,"B82","ROCKAWAY STATION/ROCKAWAY STATION","25 AV CROPSEY AV","NYCT_7131",FALSE,160,454,4.05
0,"B61","PROSPECT PK W/18 ST","DOWNTOWN BKLYN FULTON MALL via RED HOOK","NYCT_486",TRUE,175,925,16.4666666666667
0,"S78","BRICKTOWN SHOPPING/CENTER","ST GEORGE FERRY via HYLAN","NYCT_8180",FALSE,181,143,0
0,"M2","4 AV/E 10 ST","LTD WASHINGTON HTS BWAY - 168 ST","NYCT_6376",FALSE,180,406,0
1,"Q32","82 ST/NORTHERN BL","MIDTOWN PENN ST","NYCT_7429",FALSE,346,766,22.05
1,"X30","W 57 ST / 11 AV","SUNNYSIDE via NEW JERSEY via FOREST AV","NYCT_2511",FALSE,235,1162,0.833333333333333
1,"M72","E 72 ST/YORK AV","WEST SIDE FREEDOM PL XTOWN","NYCT_5217",FALSE,296,712,6.41666666666667
0,"M14D","11 AV/W 17 ST","LOWER E. SIDE DELANCY-FDR CROSSTOWN","NYCT_5285",TRUE,344,432,12.1833333333333
1,"B43","BOX ST/MANHATTAN AV","LEFRTS GDNS PROSPCT PK STA","NYCT_747",FALSE,290,961,6.58333333333333
0,"B35","39 ST/1 AV","LTD BROWNSVILLE M GASTON BL via CHURCH","NYCT_7587",FALSE,226,1219,0
1,"B9","KINGS PLZ/KINGS PLZ","BAY RDGE SHORE RD via AVENUE M via 60 ST","NYCT_796",TRUE,337,1292,0
0,"Bx19","RIVERBANK ST PK/CULTURAL CTR","BRONX PK via 149 ST via SOUTHRN","NYCT_5960",FALSE,229,848,13.75
0,"Bx13","W 178 ST/FT WASHINGTON AV","RIVER AV - 149 ST","NYCT_4368",TRUE,154,846,2.31666666666667
1,"M10","FRED DOUGLASS BL/W 158 ST","COLUMBUS CIRCLE via CENTRAL PARK W.","NYCT_6424",FALSE,156,1316,5.95
0,"Q55","PALMETTO ST/WYCKOFF AV","RICHMOND HILL JAMAICA AV via MYRTLE AV","NYCT_4528",FALSE,237,1058,0
1,"Q46","L.I.J.MEDICAL RDWY/271 ST","KEW GARDENS QUEENS BL via UNION","NYCT_6866",FALSE,236,619,3.6
1,"X17","E 57 ST/3 AV","TOTTENVILLE via DRUMGOOLE via PARK-RIDE","NYCT_2756",FALSE,219,792,2.63333333333333
1,"M23-SBS","AV C/E 20 ST","SELECT BUS CHELSEA PIERS 12AV CROSSTOWN","NYCT_5979",FALSE,292,1173,20.2166666666667
0,"M104","W 41 ST/8 AV","W HARLEM 129 ST via BWAY","NYCT_6710",FALSE,340,1015,22.0666666666667
0,"M60-SBS","BROADWAY/W 106 ST","SELECT BUS SERVICE LA GUARDIA AIRPORT","NYCT_5974",FALSE,222,371,0
0,"B1","MACKENZIE LOOP (no G-A-R: use 300000)","BAY RIDGE 4 AV","NYCT_4989",TRUE,231,769,6.51666666666667
1,"M15","E 126 ST/2 AV","SOUTH FERRY via 2 AV","NYCT_6045",FALSE,237,929,5.9
1,"Bx39","E 241 ST/CRANFORD AV","CLASON PT","NYCT_5578",FALSE,341,1069,11.1333333333333
0,"Q44-SBS","MERRICK BL/ARCHER AV","SELECT BUS BRONX ZOO via MAIN ST","NYCT_6007",FALSE,300,404,0.366666666666667
0,"M9","SOUTH END AV/ALBANY ST","KIPS BAY 1 AV - 26 ST via AV C","NYCT_3802",FALSE,172,850,9.61666666666667
0,"Bx2","LINCOLN AV/E 137 ST","KNGSBRDG HTS FT INDEP ST via CONCOURSE","NYCT_4374",FALSE,233,1056,7.03333333333333
0,"M5","6 AV/W 31 ST","LIMITED WASHINGTON HEIGHTS GW BRIDGE","NYCT_6644",FALSE,282,570,2.1
0,"B44","NOSTRAND AV/AV X","FLUSHING AV via NOSTRND","NYCT_4604",FALSE,165,919,16.8333333333333
0,"Q85","TEARDROP/LAYOVER","ROSEDALE 147 AV","NYCT_4695",FALSE,282,197,4.8
0,"B11","58 ST/1 Av","MIDWOOD FLATBUSH AV","NYCT_440",FALSE,275,1408,0.233333333333333
0,"Q32","W 32 ST/7 AV","JACKSON HTS NORTHERN - 81 via ROOSVLT","NYCT_7416",FALSE,304,696,1.55
0,"B8","4 AV/95 ST","BROWNSVILLE ROCKAWAY AV","NYCT_250",FALSE,342,1231,0
1,"Q17","138 ST/37 AV","JAMAICA ARCHER AV","NYCT_8062",TRUE,336,1306,4.41666666666667
1,"Q55","MYRTLE AV/HILLSIDE AV","RIDGEWOOD PALMETTO ST via MYRTLE","NYCT_4528",FALSE,275,425,2.35
0,"S79-SBS","MARSH AV/RING RD","SELECT BUS BAY RIDGE 86 ST STATION","NYCT_4264",TRUE,232,1027,0
0,"S62","VICTORY BL/opp Con Edison","ST GEORGE FERRY via VICTORY","NYCT_4053",FALSE,346,1097,10.8833333333333
0,"S62","VICTORY BL/opp Con Edison","ST GEORGE FERRY via VICTORY","NYCT_8285",FALSE,180,141,0
0,"Bx15","ST CLAIRE PL/W 125 ST","LIMITED FORDHAM PLZ via 3 AV","NYCT_5949",FALSE,159,1071,8.68333333333333
0,"B8","4 AV/95 ST","BROWNSVILLE ROCKAWAY AV","NYCT_352",TRUE,295,749,0
1,"M14D","DELANCEY ST/COLUMBIA ST","CHELSEA PIERS 11 AV CROSSTOWN","NYCT_5275",FALSE,362,1249,1.7
0,"B17","E 80 ST/PAERDEGAT 15 ST","CROWN HTS EASTERN PKY","NYCT_4810",FALSE,285,447,0
1,"B6","LIVONIA AV/ASHFORD ST","LTD BENSONHURST HARWAY AV","NYCT_5086",FALSE,170,946,0
0,"Bx36","W 179 ST/BROADWAY","LTD SOUNDVIEW PUGSLEY AV","NYCT_7690",FALSE,361,959,20.0833333333333
0,"M1","CENTRE ST/GRAND ST","HARLEM 147 ST via MADISON","NYCT_6751",FALSE,282,1232,0.133333333333333
0,"M3","4 AV/E 10 ST","FT GEORGE 193 ST via MADSON via ST. NICH","NYCT_3846",FALSE,296,1295,13.75
0,"Q27","SPRINGFIELD BL / 119 AV","LTD FLUSHING MAIN ST STA","NYCT_8004",FALSE,160,464,4.3
0,"S59","RICHMOND AV/HYLAN BL","PT RICHMOND","NYCT_8277",FALSE,160,800,7.21666666666667
1,"S74","ST GEORGE FERRY/S74 & S84","BRICKTOWN MALL","NYCT_8173",TRUE,337,1214,7.38333333333333
0,"Q54","WASHINGTON PLZ / WASHINGTON PLZ","JAMAICA 170 ST","NYCT_7302",FALSE,277,949,5.8
1,"Bx31","VAN CORTLANDT PK E/E 242 ST","WESTCHESTER SQ","NYCT_7702",TRUE,295,1230,7.91666666666667
1,"Bx21","WESTCHESTER AV/LANE  AV","MOTT HAVEN 136 ST","NYCT_679",TRUE,357,1258,4.03333333333333
0,"B49","ORIENTAL BL/MACKENZIE ST","BD-STY FLTN ST via OCEAN AV via ROGRS AV","NYCT_4242",FALSE,286,680,0
0,"S93","B ST/1 AV","LTD BAY RIDGE 86 ST STA via VICTRY","NYCT_7078",FALSE,174,784,0
1,"Q32","82 ST/NORTHERN BL","MIDTOWN PENN ST","NYCT_4480",FALSE,216,982,7.76666666666667
0,"B41","E 70 ST/VETERANS AV","LTD DNTWN BKLYN CADMAN PLZ via FLATBUSH","NYCT_5038",FALSE,296,910,8.5
0,"Q46","QUEENS BL/78 AV","SPRINGFIELD BL","NYCT_6889",FALSE,165,1164,0
1,"S53","4 AV/86 ST","PT RICHMOND","NYCT_8253",FALSE,291,1369,1
1,"Q56","JAMAICA AV/170 ST","BWAY JCT VN SNDRN AV","NYCT_6590",FALSE,275,1111,6.21666666666667
0,"B63","SHORE RD/3 AV","PIER 6 BKLYN BRIDGE PK via 5 AV","NYCT_419",TRUE,162,968,13.85
1,"Bx8","WHITE PLAINS RD/E 225 ST","LOCUST PT TIERNEY PL","NYCT_7764",FALSE,230,1294,9.16666666666667
1,"M2","168 ST/AUDUBON AV","LTD EAST VILLAGE 8 ST via 5 AV","NYCT_6695",FALSE,348,788,2.88333333333333
0,"Bx15","ST CLAIRE PL/W 125 ST","LIMITED FORDHAM PLZ via 3 AV","NYCT_5895",FALSE,363,1073,2.25
0,"X17J","WOODROW RD/VINELAND AV","E MIDTOWN 57 ST via N JERSEY via MADISON","NYCT_2576",FALSE,179,577,10.85
